cod_ibge,municipio,ano,populacao
410657,Cruzeiro Do Iguacu,2012,4304
410657,Cruzeiro Do Iguacu,2013,4287
410657,Cruzeiro Do Iguacu,2014,4276
410657,Cruzeiro Do Iguacu,2015,4269
410657,Cruzeiro Do Iguacu,2016,4251
410657,Cruzeiro Do Iguacu,2017,4240
410657,Cruzeiro Do Iguacu,2018,4233
410657,Cruzeiro Do Iguacu,2019,4221
410657,Cruzeiro Do Iguacu,2020,4226
410657,Cruzeiro Do Iguacu,2021,4215
410660,Cruzeiro Do Oeste,2010,20742
410660,Cruzeiro Do Oeste,2011,20889
410660,Cruzeiro Do Oeste,2012,21107
410660,Cruzeiro Do Oeste,2013,21386
410660,Cruzeiro Do Oeste,2014,21687
410660,Cruzeiro Do Oeste,2015,21997
410660,Cruzeiro Do Oeste,2016,22287
410660,Cruzeiro Do Oeste,2017,22591
410660,Cruzeiro Do Oeste,2018,22901
410660,Cruzeiro Do Oeste,2019,23242
410660,Cruzeiro Do Oeste,2020,23579
410660,Cruzeiro Do Oeste,2021,23865
410670,Cruzeiro Do Sul,2010,4644
410670,Cruzeiro Do Sul,2011,4620
410670,Cruzeiro Do Sul,2012,4614
410670,Cruzeiro Do Sul,2013,4616
410670,Cruzeiro Do Sul,2014,4616
410670,Cruzeiro Do Sul,2015,4598
410670,Cruzeiro Do Sul,2016,4605
410670,Cruzeiro Do Sul,2017,4596
410670,Cruzeiro Do Sul,2018,4584
410670,Cruzeiro Do Sul,2019,4580
410670,Cruzeiro Do Sul,2020,4587
410670,Cruzeiro Do Sul,2021,4576
410680,Cruz Machado,2010,18292
410680,Cruz Machado,2011,18153
410680,Cruz Machado,2012,18006
410680,Cruz Machado,2013,17840
410680,Cruz Machado,2014,17684
410680,Cruz Machado,2015,17526
410680,Cruz Machado,2016,17369
410680,Cruz Machado,2017,17203
410680,Cruz Machado,2018,17031
410680,Cruz Machado,2019,16864
410680,Cruz Machado,2020,16700
410680,Cruz Machado,2021,16520
410685,Cruzmaltina,2010,3195
410685,Cruzmaltina,2011,3174
410685,Cruzmaltina,2012,3146
410685,Cruzmaltina,2013,3125
410685,Cruzmaltina,2014,3092
410685,Cruzmaltina,2015,3069
410685,Cruzmaltina,2016,3050
410685,Cruzmaltina,2017,3032
410685,Cruzmaltina,2018,3000
410685,Cruzmaltina,2019,2985
410685,Cruzmaltina,2020,2976
410685,Cruzmaltina,2021,2948
410690,Curitiba,2010,1807867
410690,Curitiba,2011,1814380
410690,Curitiba,2012,1820072
410690,Curitiba,2013,1825074
410690,Curitiba,2014,1830332
410690,Curitiba,2015,1835261
410690,Curitiba,2016,1839435
410690,Curitiba,2017,1842090
410690,Curitiba,2018,1843733
410690,Curitiba,2019,1844615
410690,Curitiba,2020,1844688
410690,Curitiba,2021,1840892
410700,Curiuva,2010,14123
410700,Curiuva,2011,14127
410700,Curiuva,2012,14108
410700,Curiuva,2013,14108
410700,Curiuva,2014,14092
410700,Curiuva,2015,14084
410700,Curiuva,2016,14069
410700,Curiuva,2017,14044
410700,Curiuva,2018,14017
410700,Curiuva,2019,14004
410700,Curiuva,2020,13988
410700,Curiuva,2021,13956
410710,Diamante Do Norte,2010,5643
410710,Diamante Do Norte,2011,5596
410710,Diamante Do Norte,2012,5563
410710,Diamante Do Norte,2013,5537
410710,Diamante Do Norte,2014,5502
410710,Diamante Do Norte,2015,5486
410710,Diamante Do Norte,2016,5451
410710,Diamante Do Norte,2017,5425
410710,Diamante Do Norte,2018,5392
410710,Diamante Do Norte,2019,5362
410710,Diamante Do Norte,2020,5333
410710,Diamante Do Norte,2021,5296
410712,Diamante Do Sul,2010,3530
410712,Diamante Do Sul,2011,3504
410712,Diamante Do Sul,2012,3482
410712,Diamante Do Sul,2013,3450
410712,Diamante Do Sul,2014,3426
410712,Diamante Do Sul,2015,3400
410712,Diamante Do Sul,2016,3365
410712,Diamante Do Sul,2017,3343
410712,Diamante Do Sul,2018,3303
410712,Diamante Do Sul,2019,3285
410712,Diamante Do Sul,2020,3265
410712,Diamante Do Sul,2021,3232
410715,Diamante D''Oeste,2010,5080
410715,Diamante D''Oeste,2011,5064
410715,Diamante D''Oeste,2012,5035
410715,Diamante D''Oeste,2013,4999
410715,Diamante D''Oeste,2014,4968
410715,Diamante D''Oeste,2015,4928
410715,Diamante D''Oeste,2016,4895
410715,Diamante D''Oeste,2017,4846
410715,Diamante D''Oeste,2018,4808
410715,Diamante D''Oeste,2019,4773
410715,Diamante D''Oeste,2020,4728
410715,Diamante D''Oeste,2021,4677
410720,Dois Vizinhos,2010,36791
410720,Dois Vizinhos,2011,37321
410720,Dois Vizinhos,2012,37973
410720,Dois Vizinhos,2013,38690
410720,Dois Vizinhos,2014,39440
410720,Dois Vizinhos,2015,40204
410720,Dois Vizinhos,2016,40946
410720,Dois Vizinhos,2017,41711
410720,Dois Vizinhos,2018,42473
410720,Dois Vizinhos,2019,43277
410720,Dois Vizinhos,2020,44081
410720,Dois Vizinhos,2021,44812
410725,Douradina,2010,7523
410725,Douradina,2011,7641
410725,Douradina,2012,7759
410725,Douradina,2013,7897
410725,Douradina,2014,8054
410725,Douradina,2015,8211
410725,Douradina,2016,8363
410725,Douradina,2017,8517
410725,Douradina,2018,8666
410725,Douradina,2019,8831
410725,Douradina,2020,8997
410725,Douradina,2021,9139
410730,Doutor Camargo,2010,5922
410730,Doutor Camargo,2011,5929
410730,Doutor Camargo,2012,5950
410730,Doutor Camargo,2013,5986
410730,Doutor Camargo,2014,6028
410730,Doutor Camargo,2015,6075
410730,Doutor Camargo,2016,6117
410730,Doutor Camargo,2017,6156
410730,Doutor Camargo,2018,6210
410730,Doutor Camargo,2019,6278
410730,Doutor Camargo,2020,6347
410730,Doutor Camargo,2021,6390
410740,Eneas Marques,2010,6214
410740,Eneas Marques,2011,6187
410740,Eneas Marques,2012,6162
410740,Eneas Marques,2013,6157
410740,Eneas Marques,2014,6141
410740,Eneas Marques,2015,6135
410740,Eneas Marques,2016,6129
410740,Eneas Marques,2017,6121
410740,Eneas Marques,2018,6115
410740,Eneas Marques,2019,6122
410740,Eneas Marques,2020,6133
410740,Eneas Marques,2021,6129
410750,Engenheiro Beltrao,2010,14127
410750,Engenheiro Beltrao,2011,14016
410750,Engenheiro Beltrao,2012,13892
410750,Engenheiro Beltrao,2013,13773
410750,Engenheiro Beltrao,2014,13646
410750,Engenheiro Beltrao,2015,13528
410750,Engenheiro Beltrao,2016,13407
410750,Engenheiro Beltrao,2017,13286
410750,Engenheiro Beltrao,2018,13167
410750,Engenheiro Beltrao,2019,13075
410750,Engenheiro Beltrao,2020,12969
410750,Engenheiro Beltrao,2021,12845
410752,Esperanca Nova,2010,2007
410752,Esperanca Nova,2011,1992
410752,Esperanca Nova,2012,1980
410752,Esperanca Nova,2013,1962
410752,Esperanca Nova,2014,1958
410752,Esperanca Nova,2015,1948
410752,Esperanca Nova,2016,1943
410752,Esperanca Nova,2017,1930
410752,Esperanca Nova,2018,1924
410752,Esperanca Nova,2019,1907
410752,Esperanca Nova,2020,1912
410752,Esperanca Nova,2021,1895
410753,Entre Rios Do Oeste,2010,3964
410753,Entre Rios Do Oeste,2011,4005
410753,Entre Rios Do Oeste,2012,4049
410753,Entre Rios Do Oeste,2013,4103
410753,Entre Rios Do Oeste,2014,4159
410753,Entre Rios Do Oeste,2015,4211
410753,Entre Rios Do Oeste,2016,4275
410753,Entre Rios Do Oeste,2017,4315
410753,Entre Rios Do Oeste,2018,4392
410753,Entre Rios Do Oeste,2019,4455
410753,Entre Rios Do Oeste,2020,4524
410753,Entre Rios Do Oeste,2021,4579
410754,Espigao Alto Do Iguacu,2010,4766
410754,Espigao Alto Do Iguacu,2011,4751
410754,Espigao Alto Do Iguacu,2012,4746
410754,Espigao Alto Do Iguacu,2013,4761
410754,Espigao Alto Do Iguacu,2014,4766
410754,Espigao Alto Do Iguacu,2015,4774
410754,Espigao Alto Do Iguacu,2016,4786
410754,Espigao Alto Do Iguacu,2017,4801
410754,Espigao Alto Do Iguacu,2018,4813
410754,Espigao Alto Do Iguacu,2019,4830
410754,Espigao Alto Do Iguacu,2020,4842
410754,Espigao Alto Do Iguacu,2021,4849
410755,Farol,2010,3521
410755,Farol,2011,3484
410755,Farol,2012,3445
410755,Farol,2013,3412
410755,Farol,2014,3371
410755,Farol,2015,3340
410755,Farol,2016,3299
410755,Farol,2017,3269
410755,Farol,2018,3231
410755,Farol,2019,3190
410755,Farol,2020,3163
410755,Farol,2021,3123
410760,Faxinal,2010,16556
410760,Faxinal,2011,16555
410760,Faxinal,2012,16553
410760,Faxinal,2013,16549
410760,Faxinal,2014,16564
410760,Faxinal,2015,16574
410760,Faxinal,2016,16581
410760,Faxinal,2017,16598
410760,Faxinal,2018,16624
410760,Faxinal,2019,16652
410760,Faxinal,2020,16688
410760,Faxinal,2021,16684
410765,Fazenda Rio Grande,2010,83336
410765,Fazenda Rio Grande,2011,86136
410765,Fazenda Rio Grande,2012,89781
410765,Fazenda Rio Grande,2013,94365
410765,Fazenda Rio Grande,2014,99626
410765,Fazenda Rio Grande,2015,105374
410765,Fazenda Rio Grande,2016,111324
410765,Fazenda Rio Grande,2017,117451
410765,Fazenda Rio Grande,2018,123736
410765,Fazenda Rio Grande,2019,130310
410765,Fazenda Rio Grande,2020,137146
410765,Fazenda Rio Grande,2021,143820
410770,Fenix,2010,4856
410770,Fenix,2011,4825
410770,Fenix,2012,4786
410770,Fenix,2013,4760
410770,Fenix,2014,4730
410770,Fenix,2015,4699
410770,Fenix,2016,4655
410770,Fenix,2017,4645
410770,Fenix,2018,4620
410770,Fenix,2019,4608
410770,Fenix,2020,4604
410770,Fenix,2021,4575
410773,Fernandes Pinheiro,2010,6068
410773,Fernandes Pinheiro,2011,6055
410773,Fernandes Pinheiro,2012,6064
410773,Fernandes Pinheiro,2013,6102
410773,Fernandes Pinheiro,2014,6130
410773,Fernandes Pinheiro,2015,6168
410773,Fernandes Pinheiro,2016,6207
410773,Fernandes Pinheiro,2017,6239
410773,Fernandes Pinheiro,2018,6267
410773,Fernandes Pinheiro,2019,6304
410773,Fernandes Pinheiro,2020,6341
410773,Fernandes Pinheiro,2021,6367
410775,Figueira,2010,8484
410775,Figueira,2011,8432
410775,Figueira,2012,8410
410775,Figueira,2013,8398
410775,Figueira,2014,8385
410775,Figueira,2015,8382
410775,Figueira,2016,8364
410775,Figueira,2017,8341
410775,Figueira,2018,8319
410775,Figueira,2019,8308
410775,Figueira,2020,8303
410775,Figueira,2021,8271
410780,Florai,2010,5129
410780,Florai,2011,5090
410780,Florai,2012,5056
410780,Florai,2013,5029
410780,Florai,2014,5006
410780,Florai,2015,4979
410780,Florai,2016,4947
410780,Florai,2017,4938
410780,Florai,2018,4918
410780,Florai,2019,4919
410780,Florai,2020,4915
410780,Florai,2021,4894
410785,Flor Da Serra Do Sul,2010,4860
410785,Flor Da Serra Do Sul,2011,4813
410785,Flor Da Serra Do Sul,2012,4770
410785,Flor Da Serra Do Sul,2013,4730
410785,Flor Da Serra Do Sul,2014,4697
410785,Flor Da Serra Do Sul,2015,4660
410785,Flor Da Serra Do Sul,2016,4616
410785,Flor Da Serra Do Sul,2017,4584
410785,Flor Da Serra Do Sul,2018,4546
410785,Flor Da Serra Do Sul,2019,4520
410785,Flor Da Serra Do Sul,2020,4497
410785,Flor Da Serra Do Sul,2021,4462
410790,Floresta,2010,6070
410790,Floresta,2011,6206
410790,Floresta,2012,6409
410790,Floresta,2013,6696
410790,Floresta,2014,7051
410790,Floresta,2015,7440
410790,Floresta,2016,7842
410790,Floresta,2017,8254
410790,Floresta,2018,8704
410790,Floresta,2019,9182
410790,Floresta,2020,9684
410790,Floresta,2021,10131
410800,Florestopolis,2010,11466
410800,Florestopolis,2011,11418
410800,Florestopolis,2012,11409
410800,Florestopolis,2013,11431
410800,Florestopolis,2014,11444
410800,Florestopolis,2015,11468
410800,Florestopolis,2016,11489
410800,Florestopolis,2017,11512
410800,Florestopolis,2018,11534
410800,Florestopolis,2019,11585
410800,Florestopolis,2020,11632
410800,Florestopolis,2021,11642
410810,Florida,2010,2570
410810,Florida,2011,2580
410810,Florida,2012,2586
410810,Florida,2013,2585
410810,Florida,2014,2603
410810,Florida,2015,2615
410810,Florida,2016,2615
410810,Florida,2017,2628
410810,Florida,2018,2637
410810,Florida,2019,2654
410810,Florida,2020,2664
410810,Florida,2021,2676
410820,Formosa Do Oeste,2010,7708
410820,Formosa Do Oeste,2011,7646
410820,Formosa Do Oeste,2012,7608
410820,Formosa Do Oeste,2013,7607
410820,Formosa Do Oeste,2014,7599
410820,Formosa Do Oeste,2015,7607
410820,Formosa Do Oeste,2016,7601
410820,Formosa Do Oeste,2017,7613
410820,Formosa Do Oeste,2018,7633
410820,Formosa Do Oeste,2019,7674
410820,Formosa Do Oeste,2020,7708
410820,Formosa Do Oeste,2021,7735
410830,Foz Do Iguacu,2010,264304
410830,Foz Do Iguacu,2011,265624
410830,Foz Do Iguacu,2012,267927
410830,Foz Do Iguacu,2013,270746
410830,Foz Do Iguacu,2014,273644
410830,Foz Do Iguacu,2015,276542
410830,Foz Do Iguacu,2016,279263
410830,Foz Do Iguacu,2017,281767
410830,Foz Do Iguacu,2018,284100
410830,Foz Do Iguacu,2019,286460
410830,Foz Do Iguacu,2020,288726
410830,Foz Do Iguacu,2021,290453
410832,Francisco Alves,2010,6495
410832,Francisco Alves,2011,6556
410832,Francisco Alves,2012,6650
410832,Francisco Alves,2013,6778
410832,Francisco Alves,2014,6924
410832,Francisco Alves,2015,7069
410832,Francisco Alves,2016,7211
410832,Francisco Alves,2017,7361
410832,Francisco Alves,2018,7521
410832,Francisco Alves,2019,7684
410832,Francisco Alves,2020,7851
410832,Francisco Alves,2021,8002
410840,Francisco Beltrao,2010,80054
410840,Francisco Beltrao,2011,81316
410840,Francisco Beltrao,2012,82734
410840,Francisco Beltrao,2013,84266
410840,Francisco Beltrao,2014,85854
410840,Francisco Beltrao,2015,87470
410840,Francisco Beltrao,2016,89052
410840,Francisco Beltrao,2017,90604
410840,Francisco Beltrao,2018,92175
410840,Francisco Beltrao,2019,93809
410840,Francisco Beltrao,2020,95428
410840,Francisco Beltrao,2021,96875
410845,Foz Do Jordao,2010,5516
410845,Foz Do Jordao,2011,5460
410845,Foz Do Jordao,2012,5415
410845,Foz Do Jordao,2013,5377
410845,Foz Do Jordao,2014,5342
410845,Foz Do Jordao,2015,5301
410845,Foz Do Jordao,2016,5254
410845,Foz Do Jordao,2017,5214
410845,Foz Do Jordao,2018,5163
410845,Foz Do Jordao,2019,5124
410845,Foz Do Jordao,2020,5091
410845,Foz Do Jordao,2021,5049
410850,General Carneiro,2010,13654
410850,General Carneiro,2011,13515
410850,General Carneiro,2012,13356
410850,General Carneiro,2013,13150
410850,General Carneiro,2014,12920
410850,General Carneiro,2015,12686
410850,General Carneiro,2016,12449
410850,General Carneiro,2017,12211
410850,General Carneiro,2018,11986
410850,General Carneiro,2019,11772
410850,General Carneiro,2020,11565
410850,General Carneiro,2021,11347
410855,Godoy Moreira,2010,3403
410855,Godoy Moreira,2011,3367
410855,Godoy Moreira,2012,3333
410855,Godoy Moreira,2013,3296
410855,Godoy Moreira,2014,3268
410855,Godoy Moreira,2015,3237
410855,Godoy Moreira,2016,3207
410855,Godoy Moreira,2017,3184
410855,Godoy Moreira,2018,3152
410855,Godoy Moreira,2019,3119
410855,Godoy Moreira,2020,3107
410855,Godoy Moreira,2021,3068
410860,Goioere,2010,29783
410860,Goioere,2011,29670
410860,Goioere,2012,29596
410860,Goioere,2013,29553
410860,Goioere,2014,29522
410860,Goioere,2015,29494
410860,Goioere,2016,29452
410860,Goioere,2017,29405
410860,Goioere,2018,29372
410860,Goioere,2019,29364
410860,Goioere,2020,29358
410860,Goioere,2021,29288
410865,Goioxim,2010,7593
410865,Goioxim,2011,7524
410865,Goioxim,2012,7448
410865,Goioxim,2013,7378
410865,Goioxim,2014,7298
410865,Goioxim,2015,7218
410865,Goioxim,2016,7144
410865,Goioxim,2017,7053
410865,Goioxim,2018,6981
410865,Goioxim,2019,6905
410865,Goioxim,2020,6840
410865,Goioxim,2021,6754
410870,Grandes Rios,2010,6709
410870,Grandes Rios,2011,6608
410870,Grandes Rios,2012,6517
410870,Grandes Rios,2013,6429
410870,Grandes Rios,2014,6335
410870,Grandes Rios,2015,6245
410870,Grandes Rios,2016,6153
410870,Grandes Rios,2017,6063
410870,Grandes Rios,2018,5988
410870,Grandes Rios,2019,5919
410870,Grandes Rios,2020,5851
410870,Grandes Rios,2021,5772
410880,Guaira,2010,31371
410880,Guaira,2011,31490
410880,Guaira,2012,31625
410880,Guaira,2013,31759
410880,Guaira,2014,31910
410880,Guaira,2015,32049
410880,Guaira,2016,32181
410880,Guaira,2017,32300
410880,Guaira,2018,32430
410880,Guaira,2019,32590
410880,Guaira,2020,32735
410880,Guaira,2021,32808
410890,Guairaca,2010,6274
410890,Guairaca,2011,6298
410890,Guairaca,2012,6336
410890,Guairaca,2013,6368
410890,Guairaca,2014,6401
410890,Guairaca,2015,6441
410890,Guairaca,2016,6472
410890,Guairaca,2017,6498
410890,Guairaca,2018,6549
410890,Guairaca,2019,6590
410890,Guairaca,2020,6632
410890,Guairaca,2021,6658
410895,Guamiranga,2010,8002
410895,Guamiranga,2011,8019
410895,Guamiranga,2012,8011
410895,Guamiranga,2013,8005
410895,Guamiranga,2014,8011
410895,Guamiranga,2015,8017
410895,Guamiranga,2016,8017
410895,Guamiranga,2017,8018
410895,Guamiranga,2018,8008
410895,Guamiranga,2019,8016
410895,Guamiranga,2020,8023
410895,Guamiranga,2021,8006
410900,Guapirama,2010,3983
410900,Guapirama,2011,3997
410900,Guapirama,2012,4035
410900,Guapirama,2013,4090
410900,Guapirama,2014,4156
410900,Guapirama,2015,4229
410900,Guapirama,2016,4302
410900,Guapirama,2017,4370
410900,Guapirama,2018,4436
410900,Guapirama,2019,4505
410900,Guapirama,2020,4583
410900,Guapirama,2021,4644
410910,Guaporema,2010,2251
410910,Guaporema,2011,2245
410910,Guaporema,2012,2241
410910,Guaporema,2013,2237
410910,Guaporema,2014,2235
410910,Guaporema,2015,2232
410910,Guaporema,2016,2235
410910,Guaporema,2017,2239
410910,Guaporema,2018,2242
410910,Guaporema,2019,2241
410910,Guaporema,2020,2234
410910,Guaporema,2021,2226
410920,Guaraci,2010,5178
410920,Guaraci,2011,5162
410920,Guaraci,2012,5128
410920,Guaraci,2013,5101
410920,Guaraci,2014,5067
410920,Guaraci,2015,5037
410920,Guaraci,2016,4997
410920,Guaraci,2017,4967
410920,Guaraci,2018,4946
410920,Guaraci,2019,4917
410920,Guaraci,2020,4896
410920,Guaraci,2021,4864
410930,Guaraniacu,2010,14877
410930,Guaraniacu,2011,14728
410930,Guaraniacu,2012,14615
410930,Guaraniacu,2013,14536
410930,Guaraniacu,2014,14458
410930,Guaraniacu,2015,14379
410930,Guaraniacu,2016,14322
410930,Guaraniacu,2017,14247
410930,Guaraniacu,2018,14197
410930,Guaraniacu,2019,14156
410930,Guaraniacu,2020,14122
410930,Guaraniacu,2021,14059
410940,Guarapuava,2010,171872
410940,Guarapuava,2011,172748
410940,Guarapuava,2012,173875
410940,Guarapuava,2013,175191
410940,Guarapuava,2014,176617
410940,Guarapuava,2015,178047
410940,Guarapuava,2016,179402
410940,Guarapuava,2017,180701
410940,Guarapuava,2018,182041
410940,Guarapuava,2019,183504
410940,Guarapuava,2020,184936
410940,Guarapuava,2021,186004
410950,Guaraquecaba,2010,8010
410950,Guaraquecaba,2011,7959
410950,Guaraquecaba,2012,7922
410950,Guaraquecaba,2013,7874
410950,Guaraquecaba,2014,7840
410950,Guaraquecaba,2015,7802
410950,Guaraquecaba,2016,7776
410950,Guaraquecaba,2017,7727
410950,Guaraquecaba,2018,7693
410950,Guaraquecaba,2019,7668
410950,Guaraquecaba,2020,7654
410950,Guaraquecaba,2021,7615
410960,Guaratuba,2010,32718
410960,Guaratuba,2011,33362
410960,Guaratuba,2012,34093
410960,Guaratuba,2013,34909
410960,Guaratuba,2014,35776
410960,Guaratuba,2015,36668
410960,Guaratuba,2016,37566
410960,Guaratuba,2017,38454
410960,Guaratuba,2018,39339
410960,Guaratuba,2019,40231
410960,Guaratuba,2020,41126
410960,Guaratuba,2021,41939
410965,Honorio Serpa,2010,5990
410965,Honorio Serpa,2011,5908
410965,Honorio Serpa,2012,5840
410965,Honorio Serpa,2013,5753
410965,Honorio Serpa,2014,5663
410965,Honorio Serpa,2015,5560
410965,Honorio Serpa,2016,5476
410965,Honorio Serpa,2017,5393
410965,Honorio Serpa,2018,5298
410965,Honorio Serpa,2019,5219
410965,Honorio Serpa,2020,5135
410965,Honorio Serpa,2021,5050
410970,Ibaiti,2010,29407
410970,Ibaiti,2011,29459
410970,Ibaiti,2012,29495
410970,Ibaiti,2013,29528
410970,Ibaiti,2014,29559
410970,Ibaiti,2015,29591
410970,Ibaiti,2016,29607
410970,Ibaiti,2017,29608
410970,Ibaiti,2018,29607
410970,Ibaiti,2019,29634
410970,Ibaiti,2020,29648
410970,Ibaiti,2021,29610
410975,Ibema,2010,6153
410975,Ibema,2011,6150
410975,Ibema,2012,6157
410975,Ibema,2013,6162
410975,Ibema,2014,6176
410975,Ibema,2015,6194
410975,Ibema,2016,6212
410975,Ibema,2017,6223
410975,Ibema,2018,6243
410975,Ibema,2019,6271
410975,Ibema,2020,6297
410975,Ibema,2021,6317
410980,Ibipora,2010,49146
410980,Ibipora,2011,49461
410980,Ibipora,2012,49769
410980,Ibipora,2013,50101
410980,Ibipora,2014,50460
410980,Ibipora,2015,50818
410980,Ibipora,2016,51168
410980,Ibipora,2017,51481
410980,Ibipora,2018,51795
410980,Ibipora,2019,52109
410980,Ibipora,2020,52434
410980,Ibipora,2021,52625
410990,Icaraima,2010,9030
410990,Icaraima,2011,8980
410990,Icaraima,2012,8970
410990,Icaraima,2013,8973
410990,Icaraima,2014,8992
410990,Icaraima,2015,9001
410990,Icaraima,2016,9004
410990,Icaraima,2017,9012
410990,Icaraima,2018,9039
410990,Icaraima,2019,9079
410990,Icaraima,2020,9122
410990,Icaraima,2021,9135
411000,Iguaracu,2010,4045
411000,Iguaracu,2011,4106
411000,Iguaracu,2012,4178
411000,Iguaracu,2013,4285
411000,Iguaracu,2014,4406
411000,Iguaracu,2015,4530
411000,Iguaracu,2016,4647
411000,Iguaracu,2017,4762
411000,Iguaracu,2018,4885
411000,Iguaracu,2019,5014
411000,Iguaracu,2020,5154
411000,Iguaracu,2021,5268
411005,Iguatu,2010,2270
411005,Iguatu,2011,2257
411005,Iguatu,2012,2255
411005,Iguatu,2013,2255
411005,Iguatu,2014,2249
411005,Iguatu,2015,2244
411005,Iguatu,2016,2240
411005,Iguatu,2017,2232
411005,Iguatu,2018,2221
411005,Iguatu,2019,2211
411005,Iguatu,2020,2201
411005,Iguatu,2021,2196
411007,Imbau,2010,11653
